"","Metric","Date","AvgC","AvgT","StdC","StdT","NC","NT"
"7013","DSQClickOnResults_Other",2016-08-11,0.113728457,0.114269773,0.465578574,0.464580737,2967085,2969788
"7014","DSQClickOnResults_Other",2016-08-12,0.114693931,0.114935354,0.469087591,0.463024908,2791656,2793814
"7015","DSQExploreRate",2016-07-30,0.068246226,0.068054395,0.393582596,0.392485726,1686301,1685535
"7016","DSQExploreRate",2016-07-31,0.071762926,0.071711779,0.415369101,0.415244851,1730898,1731642
"7017","DSQExploreRate",2016-08-01,0.060059945,0.06108854,0.389994697,0.401171721,2616209,2618267
"7018","DSQExploreRate",2016-08-02,0.060999025,0.061273101,0.377603055,0.382502239,2601215,2601808
"7019","DSQExploreRate",2016-08-03,0.060573214,0.060868869,0.374407041,0.377952894,2579048,2577304
"7020","DSQExploreRate",2016-08-04,0.060839205,0.061673267,0.381449113,0.389318372,2699308,2698319
"7021","DSQExploreRate",2016-08-05,0.063195371,0.06382819,0.390792104,0.396459062,2606887,2609858
"7022","DSQExploreRate",2016-08-06,0.070550705,0.071488348,0.404961395,0.413357148,1849581,1850491
"7023","DSQExploreRate",2016-08-07,0.069762142,0.069634296,0.396803678,0.38861497,2031540,2031116
"7024","DSQExploreRate",2016-08-08,0.054293649,0.054532507,0.344201898,0.346993104,3067179,3071534
"7025","DSQExploreRate",2016-08-09,0.052154096,0.052040667,0.315480618,0.31823683,2999552,2999667
"7026","DSQExploreRate",2016-08-10,0.052332501,0.051865504,0.317826642,0.315569834,3020886,3020433
"7027","DSQExploreRate",2016-08-11,0.050599272,0.050726,0.300537739,0.312173954,2967085,2969788
"7028","DSQExploreRate",2016-08-12,0.051356545,0.051151199,0.30848438,0.311047314,2791656,2793814
"7029","DSQExploreRate_Pagination",2016-07-30,0.034112963,0.033884314,0.359056035,0.357842026,1686301,1685535
"7030","DSQExploreRate_Pagination",2016-07-31,0.037615924,0.03740847,0.383249437,0.382577451,1730898,1731642
"7031","DSQExploreRate_Pagination",2016-08-01,0.03091067,0.031974524,0.361136641,0.373300293,2616209,2618267
"7032","DSQExploreRate_Pagination",2016-08-02,0.031488843,0.031788128,0.347384751,0.352616013,2601215,2601808
"7033","DSQExploreRate_Pagination",2016-08-03,0.031385014,0.031559286,0.34420393,0.347899247,2579048,2577304
"7034","DSQExploreRate_Pagination",2016-08-04,0.031073897,0.031878778,0.351015454,0.359740261,2699308,2698319
"7035","DSQExploreRate_Pagination",2016-08-05,0.033390771,0.033797528,0.361524035,0.367594291,2606887,2609858
"7036","DSQExploreRate_Pagination",2016-08-06,0.036503124,0.037143895,0.372241632,0.38095101,1849581,1850491
"7037","DSQExploreRate_Pagination",2016-08-07,0.035796361,0.035921486,0.363527101,0.354930697,2031540,2031116
"7038","DSQExploreRate_Pagination",2016-08-08,0.0252939,0.025540522,0.310876938,0.314078258,3067179,3071534
"7039","DSQExploreRate_Pagination",2016-08-09,0.022778425,0.022832055,0.278226334,0.281576166,2999552,2999667
"7040","DSQExploreRate_Pagination",2016-08-10,0.023326203,0.022945889,0.281725519,0.278785126,3020886,3020433
"7041","DSQExploreRate_Pagination",2016-08-11,0.021474917,0.021581811,0.261534657,0.274954965,2967085,2969788
"7042","DSQExploreRate_Pagination",2016-08-12,0.021782752,0.021576484,0.270005824,0.27295843,2791656,2793814
"7043","DSQExploreRate_ScopeBar",2016-07-30,0.034133263,0.03417008,0.163063651,0.16293674,1686301,1685535
"7044","DSQExploreRate_ScopeBar",2016-07-31,0.034147002,0.034303309,0.162463268,0.163409826,1730898,1731642
"7045","DSQExploreRate_ScopeBar",2016-08-01,0.029149275,0.029114016,0.148859577,0.148775015,2616209,2618267
"7046","DSQExploreRate_ScopeBar",2016-08-02,0.029510181,0.029484974,0.149780474,0.149779566,2601215,2601808
"7047","DSQExploreRate_ScopeBar",2016-08-03,0.0291882,0.029309583,0.14877293,0.149780804,2579048,2577304
"7048","DSQExploreRate_ScopeBar",2016-08-04,0.029765308,0.029794489,0.151384317,0.150346346,2699308,2698319
"7049","DSQExploreRate_ScopeBar",2016-08-05,0.029804599,0.030030662,0.150381918,0.150726117,2606887,2609858
"7050","DSQExploreRate_ScopeBar",2016-08-06,0.03404758,0.034344453,0.162320288,0.163322657,1849581,1850491
"7051","DSQExploreRate_ScopeBar",2016-08-07,0.033965782,0.03371281,0.161597566,0.16063907,2031540,2031116
"7052","DSQExploreRate_ScopeBar",2016-08-08,0.02899975,0.028991984,0.148206203,0.147633724,3067179,3071534
"7053","DSQExploreRate_ScopeBar",2016-08-09,0.029375672,0.029208612,0.14887021,0.148287082,2999552,2999667
"7054","DSQExploreRate_ScopeBar",2016-08-10,0.029006298,0.028919616,0.147525049,0.147395635,3020886,3020433
"7055","DSQExploreRate_ScopeBar",2016-08-11,0.029124354,0.029144189,0.148046359,0.147990612,2967085,2969788
"7056","DSQExploreRate_ScopeBar",2016-08-12,0.029573793,0.029574714,0.149172882,0.149298607,2791656,2793814
"7057","DSQNoActionRate",2016-07-30,0.314966514,0.314505447,0.42668141,0.426469752,1686301,1685535
"7058","DSQNoActionRate",2016-07-31,0.316597441,0.315809079,0.426599029,0.42628036,1730898,1731642
"7059","DSQNoActionRate",2016-08-01,0.289492284,0.289273302,0.41237109,0.412330682,2616209,2618267
"7060","DSQNoActionRate",2016-08-02,0.290833396,0.290886693,0.413339257,0.413526891,2601215,2601808
"7061","DSQNoActionRate",2016-08-03,0.293574973,0.293294714,0.414840187,0.414718409,2579048,2577304
"7062","DSQNoActionRate",2016-08-04,0.293331671,0.292909983,0.414864804,0.414577147,2699308,2698319
"7063","DSQNoActionRate",2016-08-05,0.294823735,0.294292666,0.415586403,0.415201002,2606887,2609858
"7064","DSQNoActionRate",2016-08-06,0.317753346,0.317561375,0.427360972,0.427245423,1849581,1850491
"7065","DSQNoActionRate",2016-08-07,0.321497539,0.321203502,0.428546502,0.428408349,2031540,2031116
"7066","DSQNoActionRate",2016-08-08,0.29263605,0.292415982,0.413775442,0.413685941,3067179,3071534
"7067","DSQNoActionRate",2016-08-09,0.293165539,0.292923011,0.413836468,0.413676015,2999552,2999667
"7068","DSQNoActionRate",2016-08-10,0.295404173,0.294922233,0.415122016,0.414936441,3020886,3020433
"7069","DSQNoActionRate",2016-08-11,0.295034602,0.294778841,0.415087537,0.414891705,2967085,2969788
"7070","DSQNoActionRate",2016-08-12,0.295491337,0.294889967,0.415918875,0.41564499,2791656,2793814
"7071","DSQNoActionRate_FromRefinement",2016-07-30,0.014295867,0.014296507,0.064439742,0.064391102,1686301,1685535
"7072","DSQNoActionRate_FromRefinement",2016-07-31,0.014352711,0.014335594,0.064312055,0.064346478,1730898,1731642
"7073","DSQNoActionRate_FromRefinement",2016-08-01,0.014199053,0.014145766,0.06465148,0.064474896,2616209,2618267
"7074","DSQNoActionRate_FromRefinement",2016-08-02,0.014217463,0.014168812,0.064496496,0.064359961,2601215,2601808
"7075","DSQNoActionRate_FromRefinement",2016-08-03,0.014177311,0.014146028,0.064723626,0.064612529,2579048,2577304
"7076","DSQNoActionRate_FromRefinement",2016-08-04,0.014133616,0.014217332,0.064417777,0.064641785,2699308,2698319
"7077","DSQNoActionRate_FromRefinement",2016-08-05,0.013807662,0.013987108,0.063771019,0.064363304,2606887,2609858
"7078","DSQNoActionRate_FromRefinement",2016-08-06,0.013794898,0.013735955,0.062920682,0.062927943,1849581,1850491
"7079","DSQNoActionRate_FromRefinement",2016-08-07,0.014157915,0.014080511,0.063432146,0.063305986,2031540,2031116
"7080","DSQNoActionRate_FromRefinement",2016-08-08,0.014212226,0.014247924,0.064216444,0.064296139,3067179,3071534
"7081","DSQNoActionRate_FromRefinement",2016-08-09,0.014187384,0.014214648,0.064266838,0.06439403,2999552,2999667
"7082","DSQNoActionRate_FromRefinement",2016-08-10,0.013827077,0.013827907,0.06358955,0.063566818,3020886,3020433
"7083","DSQNoActionRate_FromRefinement",2016-08-11,0.013945862,0.013955559,0.06398873,0.063996565,2967085,2969788
"7084","DSQNoActionRate_FromRefinement",2016-08-12,0.013856799,0.013847887,0.06383613,0.063809897,2791656,2793814
"7085","DSQNoActionRate_Other",2016-07-30,0.015960209,0.015989048,0.069198466,0.069242384,1686301,1685535
"7086","DSQNoActionRate_Other",2016-07-31,0.016445133,0.016464961,0.069600763,0.069745174,1730898,1731642
"7087","DSQNoActionRate_Other",2016-08-01,0.017299395,0.017237021,0.071339147,0.071118216,2616209,2618267
"7088","DSQNoActionRate_Other",2016-08-02,0.017217955,0.01721178,0.071792992,0.071835508,2601215,2601808
"7089","DSQNoActionRate_Other",2016-08-03,0.017449936,0.017368289,0.072287441,0.072006601,2579048,2577304
"7090","DSQNoActionRate_Other",2016-08-04,0.017404185,0.017391626,0.072020559,0.071922599,2699308,2698319
"7091","DSQNoActionRate_Other",2016-08-05,0.017537494,0.017581259,0.072037369,0.072132085,2606887,2609858
"7092","DSQNoActionRate_Other",2016-08-06,0.016928314,0.016982424,0.070976731,0.070999041,1849581,1850491
"7093","DSQNoActionRate_Other",2016-08-07,0.016725941,0.0168371,0.070442541,0.070668006,2031540,2031116
"7094","DSQNoActionRate_Other",2016-08-08,0.017498949,0.017441525,0.071841745,0.071781834,3067179,3071534
"7095","DSQNoActionRate_Other",2016-08-09,0.018004767,0.017901792,0.073314135,0.073032652,2999552,2999667
"7096","DSQNoActionRate_Other",2016-08-10,0.018199585,0.018138282,0.073581809,0.0733884,3020886,3020433
"7097","DSQNoActionRate_Other",2016-08-11,0.0178569,0.017888339,0.072570203,0.072660182,2967085,2969788
"7098","DSQNoActionRate_Other",2016-08-12,0.017703795,0.017684196,0.072377112,0.072291566,2791656,2793814
"7099","DSQNoActionRate_SingleQuerySession",2016-07-30,0.284710438,0.284219892,0.43268189,0.432464657,1686301,1685535
"7100","DSQNoActionRate_SingleQuerySession",2016-07-31,0.285799598,0.285008524,0.432862273,0.432465149,1730898,1731642
"7101","DSQNoActionRate_SingleQuerySession",2016-08-01,0.257993835,0.257890515,0.416822295,0.416734145,2616209,2618267
"7102","DSQNoActionRate_SingleQuerySession",2016-08-02,0.259397978,0.259506101,0.417872317,0.418049958,2601215,2601808
"7103","DSQNoActionRate_SingleQuerySession",2016-08-03,0.261947726,0.261780397,0.419557435,0.419422146,2579048,2577304
"7104","DSQNoActionRate_SingleQuerySession",2016-08-04,0.26179387,0.261301025,0.41962896,0.419295708,2699308,2698319
"7105","DSQNoActionRate_SingleQuerySession",2016-08-05,0.263478579,0.262724299,0.42038965,0.419959646,2606887,2609858
"7106","DSQNoActionRate_SingleQuerySession",2016-08-06,0.287030134,0.286842996,0.433636001,0.433530148,1849581,1850491
"7107","DSQNoActionRate_SingleQuerySession",2016-08-07,0.290613682,0.290285892,0.435094892,0.434997738,2031540,2031116
"7108","DSQNoActionRate_SingleQuerySession",2016-08-08,0.260924875,0.260726533,0.418454529,0.418378207,3067179,3071534
"7109","DSQNoActionRate_SingleQuerySession",2016-08-09,0.260973388,0.260806571,0.418627056,0.418441751,2999552,2999667
"7110","DSQNoActionRate_SingleQuerySession",2016-08-10,0.263377511,0.262956044,0.420017284,0.419791781,3020886,3020433
"7111","DSQNoActionRate_SingleQuerySession",2016-08-11,0.26323184,0.262934943,0.419959868,0.419749704,2967085,2969788
"7112","DSQNoActionRate_SingleQuerySession",2016-08-12,0.263930744,0.263357884,0.420829712,0.42052879,2791656,2793814
"7113","DSQPWinRate",2016-07-30,0.779536486,0.77944121,0.282387103,0.282347458,1686301,1685535
"7114","DSQPWinRate",2016-07-31,0.776164594,0.776222118,0.283447521,0.283399638,1730898,1731642
"7115","DSQPWinRate",2016-08-01,0.789003269,0.788861668,0.276214312,0.276193855,2616209,2618267
"7116","DSQPWinRate",2016-08-02,0.788655152,0.789249635,0.276292912,0.276149654,2601215,2601808
"7117","DSQPWinRate",2016-08-03,0.787957178,0.787967616,0.277696555,0.277574958,2579048,2577304
"7118","DSQPWinRate",2016-08-04,0.786685912,0.786501791,0.278291321,0.278257032,2699308,2698319
"7119","DSQPWinRate",2016-08-05,0.785498804,0.785117528,0.278713579,0.279123784,2606887,2609858
"7120","DSQPWinRate",2016-08-06,0.775040954,0.774701392,0.284146802,0.284381749,1849581,1850491
"7121","DSQPWinRate",2016-08-07,0.773930614,0.774102847,0.284087861,0.284000607,2031540,2031116
"7122","DSQPWinRate",2016-08-08,0.787737795,0.787465479,0.276341538,0.276448731,3067179,3071534
"7123","DSQPWinRate",2016-08-09,0.783741222,0.783892557,0.279321321,0.279132446,2999552,2999667
"7124","DSQPWinRate",2016-08-10,0.763959925,0.763767465,0.291630954,0.291460249,3020886,3020433
"7125","DSQPWinRate",2016-08-11,0.764093227,0.763934293,0.29175583,0.291677223,2967085,2969788
"7126","DSQPWinRate",2016-08-12,0.76287651,0.763052021,0.292810992,0.292526217,2791656,2793814
"7127","DSQPressBackButtonRate",2016-07-30,0.01412199,0.014166004,0.085698932,0.08734935,1686301,1685535
"7128","DSQPressBackButtonRate",2016-07-31,0.014523371,0.014625347,0.087346791,0.09018213,1730898,1731642
"7129","DSQPressBackButtonRate",2016-08-01,0.01311484,0.013165843,0.080623155,0.08153278,2616209,2618267
"7130","DSQPressBackButtonRate",2016-08-02,0.012945469,0.012863665,0.079942781,0.082414106,2601215,2601808
"7131","DSQPressBackButtonRate",2016-08-03,0.012763484,0.012813077,0.079499404,0.081938599,2579048,2577304
"7132","DSQPressBackButtonRate",2016-08-04,0.013053146,0.013029964,0.081776396,0.082284018,2699308,2698319
"7133","DSQPressBackButtonRate",2016-08-05,0.013032408,0.013105017,0.081384725,0.088642213,2606887,2609858
"7134","DSQPressBackButtonRate",2016-08-06,0.014398932,0.014534387,0.089641918,0.103721477,1849581,1850491
"7135","DSQPressBackButtonRate",2016-08-07,0.014378865,0.014341681,0.087575643,0.086607464,2031540,2031116
"7136","DSQPressBackButtonRate",2016-08-08,0.01336822,0.013426465,0.084360597,0.083700508,3067179,3071534
"7137","DSQPressBackButtonRate",2016-08-09,0.013139197,0.013238067,0.081730265,0.082778796,2999552,2999667
"7138","DSQPressBackButtonRate",2016-08-10,0.013060927,0.013141244,0.081732848,0.082165157,3020886,3020433
"7139","DSQPressBackButtonRate",2016-08-11,0.013021726,0.01312252,0.080487507,0.082220024,2967085,2969788
"7140","DSQPressBackButtonRate",2016-08-12,0.013212703,0.013216525,0.082328392,0.08414954,2791656,2793814
"7141","DSQRate_PFailure",2016-07-30,0.239694095,0.239821738,0.309857041,0.309845497,1686301,1685535
"7142","DSQRate_PFailure",2016-07-31,0.243045894,0.24302257,0.31054134,0.310560935,1730898,1731642
"7143","DSQRate_PFailure",2016-08-01,0.230255231,0.230412386,0.304245411,0.304243115,2616209,2618267
"7144","DSQRate_PFailure",2016-08-02,0.23072788,0.229958699,0.304479876,0.304122521,2601215,2601808
"7145","DSQRate_PFailure",2016-08-03,0.231018574,0.230885024,0.305209346,0.304904236,2579048,2577304
"7146","DSQRate_PFailure",2016-08-04,0.232297636,0.232380889,0.305711547,0.305501209,2699308,2698319
"7147","DSQRate_PFailure",2016-08-05,0.233595928,0.233781615,0.306238839,0.30629741,2606887,2609858
"7148","DSQRate_PFailure",2016-08-06,0.243908959,0.244279933,0.310819042,0.31105812,1849581,1850491
"7149","DSQRate_PFailure",2016-08-07,0.244802735,0.24465337,0.310410817,0.310348373,2031540,2031116
"7150","DSQRate_PFailure",2016-08-08,0.231474168,0.231693361,0.304263989,0.304214464,3067179,3071534
"7151","DSQRate_PFailure",2016-08-09,0.235106298,0.234962906,0.306238161,0.306055822,2999552,2999667
"7152","DSQRate_PFailure",2016-08-10,0.252586617,0.252796293,0.313620565,0.313483782,3020886,3020433
"7153","DSQRate_PFailure",2016-08-11,0.252459693,0.252639764,0.313858563,0.313763359,2967085,2969788
"7154","DSQRate_PFailure",2016-08-12,0.253548565,0.253439497,0.314625204,0.31449006,2791656,2793814
"7155","DSQRate_PSuccess",2016-07-30,0.802223267,0.802184983,0.277435252,0.27739418,1686301,1685535
"7156","DSQRate_PSuccess",2016-07-31,0.798820221,0.798896863,0.278708513,0.278633342,1730898,1731642
"7157","DSQRate_PSuccess",2016-08-01,0.812584448,0.812472196,0.27067425,0.270668537,2616209,2618267
"7158","DSQRate_PSuccess",2016-08-02,0.812353802,0.812780726,0.270725815,0.270613997,2601215,2601808
"7159","DSQRate_PSuccess",2016-08-03,0.811077403,0.810958081,0.272319831,0.27222603,2579048,2577304
"7160","DSQRate_PSuccess",2016-08-04,0.809744725,0.809445629,0.272968796,0.272958227,2699308,2698319
"7161","DSQRate_PSuccess",2016-08-05,0.808621073,0.808010683,0.273452813,0.273949087,2606887,2609858
"7162","DSQRate_PSuccess",2016-08-06,0.797224657,0.796937607,0.279457412,0.279737436,1849581,1850491
"7163","DSQRate_PSuccess",2016-08-07,0.795843552,0.796059779,0.279504417,0.279396755,2031540,2031116
"7164","DSQRate_PSuccess",2016-08-08,0.811100245,0.810809346,0.270781846,0.270927972,3067179,3071534
"7165","DSQRate_PSuccess",2016-08-09,0.806616218,0.806811232,0.274247292,0.274040311,2999552,2999667
"7166","DSQRate_PSuccess",2016-08-10,0.783632977,0.783459365,0.288479615,0.288313066,3020886,3020433
"7167","DSQRate_PSuccess",2016-08-11,0.783608789,0.78349824,0.288478937,0.288399205,2967085,2969788
"7168","DSQRate_PSuccess",2016-08-12,0.782226514,0.782441534,0.289681211,0.28934792,2791656,2793814
"7169","DSQRequeryRate",2016-07-30,0.271576589,0.27228901,0.320862394,0.321131064,1686301,1685535
"7170","DSQRequeryRate",2016-07-31,0.275971633,0.27562005,0.32260779,0.322359926,1730898,1731642
"7171","DSQRequeryRate",2016-08-01,0.267485079,0.267667481,0.316450686,0.316536283,2616209,2618267
"7172","DSQRequeryRate",2016-08-02,0.266756075,0.266674163,0.316192334,0.316298508,2601215,2601808
"7173","DSQRequeryRate",2016-08-03,0.264723895,0.264918966,0.315547345,0.315701128,2579048,2577304
"7174","DSQRequeryRate",2016-08-04,0.267070247,0.267436183,0.316690429,0.316869263,2699308,2698319
"7175","DSQRequeryRate",2016-08-05,0.266834006,0.267366214,0.316459542,0.316589986,2606887,2609858
"7176","DSQRequeryRate",2016-08-06,0.274389329,0.27441791,0.321866097,0.321910918,1849581,1850491
"7177","DSQRequeryRate",2016-08-07,0.276529586,0.276670221,0.322727559,0.322824962,2031540,2031116
"7178","DSQRequeryRate",2016-08-08,0.269120933,0.269362465,0.316931285,0.316991396,3067179,3071534
"7179","DSQRequeryRate",2016-08-09,0.268914839,0.269116064,0.317122944,0.317064759,2999552,2999667
"7180","DSQRequeryRate",2016-08-10,0.267203881,0.267813667,0.316372486,0.31649033,3020886,3020433
"7181","DSQRequeryRate",2016-08-11,0.266383399,0.266658676,0.315939166,0.315949071,2967085,2969788
"7182","DSQRequeryRate",2016-08-12,0.267089609,0.267424485,0.316968757,0.316998395,2791656,2793814
"7183","DSQRequeryRate_NewQuery",2016-07-30,0.10140365,0.101618967,0.206867558,0.206883153,1686301,1685535
"7184","DSQRequeryRate_NewQuery",2016-07-31,0.101893183,0.10179055,0.207123738,0.206975438,1730898,1731642
"7185","DSQRequeryRate_NewQuery",2016-08-01,0.110295555,0.110321971,0.211639083,0.211698755,2616209,2618267
"7186","DSQRequeryRate_NewQuery",2016-08-02,0.110019374,0.110283474,0.210725031,0.210982114,2601215,2601808
"7187","DSQRequeryRate_NewQuery",2016-08-03,0.109486396,0.109712932,0.210725206,0.210991865,2579048,2577304
"7188","DSQRequeryRate_NewQuery",2016-08-04,0.110653989,0.110628023,0.212622608,0.212611946,2699308,2698319
"7189","DSQRequeryRate_NewQuery",2016-08-05,0.109397,0.109485592,0.211305183,0.21140247,2606887,2609858
"7190","DSQRequeryRate_NewQuery",2016-08-06,0.101147018,0.10133882,0.206009845,0.206217186,1849581,1850491
"7191","DSQRequeryRate_NewQuery",2016-08-07,0.100482233,0.100768373,0.205115234,0.205399517,2031540,2031116
"7192","DSQRequeryRate_NewQuery",2016-08-08,0.110323119,0.110522805,0.210924466,0.21108325,3067179,3071534
"7193","DSQRequeryRate_NewQuery",2016-08-09,0.111594374,0.111613089,0.212666813,0.212646802,2999552,2999667
"7194","DSQRequeryRate_NewQuery",2016-08-10,0.110460098,0.110657275,0.211548996,0.21167704,3020886,3020433
"7195","DSQRequeryRate_NewQuery",2016-08-11,0.109572432,0.109645719,0.210488914,0.210447092,2967085,2969788
"7196","DSQRequeryRate_NewQuery",2016-08-12,0.110148745,0.110262646,0.212041541,0.212206942,2791656,2793814
